							
"Inst
 Code"	Institute Name	Place	"Dist 
Code"	College Type	Year of Estab	Branch Name	"BC_D 
GIRLS"
SPHN	SPHOORTHY ENGINEERING COLLEGE	NADERGUL	RR	PVT	2004	COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY)	122227
SPHN	SPHOORTHY ENGINEERING COLLEGE	NADERGUL	RR	PVT	2004	COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)	122102
SPHN	SPHOORTHY ENGINEERING COLLEGE	NADERGUL	RR	PVT	2004	COMPUTER SCIENCE AND ENGINEERING	86585
SPHN	SPHOORTHY ENGINEERING COLLEGE	NADERGUL	RR	PVT	2004	COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)	113318
SRHP	SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE) 	HASANPARTHY	HNK	PVT	2002	CIVIL ENGINEERING	156852
SRHP	SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE) 	HASANPARTHY	HNK	PVT	2002	COMPUTER SCIENCE AND ENGINEERING	29408
SRHP	SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE) 	HASANPARTHY	HNK	PVT	2002	ELECTRONICS AND COMMUNICATION ENGINEERING	84194
SRHP	SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE) 	HASANPARTHY	HNK	PVT	2002	ELECTRICAL AND ELECTRONICS ENGINEERING	133260
SRHP	SR UNIVERSITY ( FORMERLY S R ENGINEERING COLLEGE) 	HASANPARTHY	HNK	PVT	2002	MECHANICAL ENGINEERING	153471
SRIW	SUMATHI REDDY INST OF TECHNOLOGY FOR WOMEN	HASANPARTHY	HNK	PVT	2009	COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY)	111481
SRIW	SUMATHI REDDY INST OF TECHNOLOGY FOR WOMEN	HASANPARTHY	HNK	PVT	2009	COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)	103763
SRIW	SUMATHI REDDY INST OF TECHNOLOGY FOR WOMEN	HASANPARTHY	HNK	PVT	2009	COMPUTER SCIENCE AND ENGINEERING	66770
SRIW	SUMATHI REDDY INST OF TECHNOLOGY FOR WOMEN	HASANPARTHY	HNK	PVT	2009	COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)	98608
SRIW	SUMATHI REDDY INST OF TECHNOLOGY FOR WOMEN	HASANPARTHY	HNK	PVT	2009	ELECTRONICS AND COMMUNICATION ENGINEERING	129188
SRYS	SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS)	NAGOLE	MDL	PVT	2011	CIVIL ENGINEERING	156852
SRYS	SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS)	NAGOLE	MDL	PVT	2011	COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)	79924
SRYS	SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS)	NAGOLE	MDL	PVT	2011	COMPUTER SCIENCE AND ENGINEERING	57275
SRYS	SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS)	NAGOLE	MDL	PVT	2011	COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)	74491
SRYS	SREYAS INST OF ENGG AND TECHNOLOGY (AUTONOMOUS)	NAGOLE	MDL	PVT	2011	ELECTRONICS AND COMMUNICATION ENGINEERING	97499
STLW	STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS)	ABIDS	HYD	PVT	2008	ARTIFICIAL INTELLIGENCE AND DATA SCIENCE	64697
STLW	STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS)	ABIDS	HYD	PVT	2008	COMPUTER ENGINEERING	81558
STLW	STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS)	ABIDS	HYD	PVT	2008	COMPUTER SCIENCE AND ENGINEERING	46793
STLW	STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS)	ABIDS	HYD	PVT	2008	COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)	47495
STLW	STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS)	ABIDS	HYD	PVT	2008	ELECTRONICS AND COMMUNICATION ENGINEERING	107021
STLW	STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS)	ABIDS	HYD	PVT	2008	ELECTRICAL AND ELECTRONICS ENGINEERING	108239
STLW	STANLEY COLLEGE OF ENGG AND TECHNOLOGY FOR WOMEN (AUTONOMOUS)	ABIDS	HYD	PVT	2008	INFORMATION TECHNOLOGY	80396
SVES	SRI VENKATESWARA ENGINEERING COLLEGE	SURYAPETA	SRP	PVT	1998	CIVIL ENGINEERING	90633
SVES	SRI VENKATESWARA ENGINEERING COLLEGE	SURYAPETA	SRP	PVT	1998	COMPUTER SCIENCE AND ENGINEERING	135893
SVES	SRI VENKATESWARA ENGINEERING COLLEGE	SURYAPETA	SRP	PVT	1998	COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)	126743
SVES	SRI VENKATESWARA ENGINEERING COLLEGE	SURYAPETA	SRP	PVT	1998	ELECTRONICS AND COMMUNICATION ENGINEERING	156852
SVES	SRI VENKATESWARA ENGINEERING COLLEGE	SURYAPETA	SRP	PVT	1998	ELECTRICAL AND ELECTRONICS ENGINEERING	156852
SVIT	SWAMI VIVEKANANDA INST OF TECHNOLOGY	SECUNDERABAD	HYD	PVT	2004	ARTIFICIAL INTELLIGENCE AND DATA SCIENCE	156852
SVIT	SWAMI VIVEKANANDA INST OF TECHNOLOGY	SECUNDERABAD	HYD	PVT	2004	COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY)	136572
SVIT	SWAMI VIVEKANANDA INST OF TECHNOLOGY	SECUNDERABAD	HYD	PVT	2004	COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)	122536
SVIT	SWAMI VIVEKANANDA INST OF TECHNOLOGY	SECUNDERABAD	HYD	PVT	2004	COMPUTER SCIENCE AND ENGINEERING	78381
SVIT	SWAMI VIVEKANANDA INST OF TECHNOLOGY	SECUNDERABAD	HYD	PVT	2004	COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)	101859
SVIT	SWAMI VIVEKANANDA INST OF TECHNOLOGY	SECUNDERABAD	HYD	PVT	2004	COMPUTER SCIENCE AND ENGINEERING (IOT)	140525
SVSE	SVS GRP OF INSTNS - SVS INST OF TECH	HANAMKONDA	HNK	PVT	2008	COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)	120397
SVSE	SVS GRP OF INSTNS - SVS INST OF TECH	HANAMKONDA	HNK	PVT	2008	COMPUTER SCIENCE AND ENGINEERING	145826
SVSE	SVS GRP OF INSTNS - SVS INST OF TECH	HANAMKONDA	HNK	PVT	2008	COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)	119689
SVSE	SVS GRP OF INSTNS - SVS INST OF TECH	HANAMKONDA	HNK	PVT	2008	ELECTRONICS AND COMMUNICATION ENGINEERING	135872
SVSE	SVS GRP OF INSTNS - SVS INST OF TECH	HANAMKONDA	HNK	PVT	2008	ELECTRICAL AND ELECTRONICS ENGINEERING	156852
TCEK	TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY	PEDDAPALLY	PDL	PVT	2008	ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING	109095
TCEK	TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY	PEDDAPALLY	PDL	PVT	2008	COMPUTER SCIENCE AND ENGINEERING	91469
TCEK	TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY	PEDDAPALLY	PDL	PVT	2008	ELECTRONICS AND COMMUNICATION ENGINEERING	144217
TCEK	TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY	PEDDAPALLY	PDL	PVT	2008	ELECTRICAL AND ELECTRONICS ENGINEERING	156852
TCTK	TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY	KARIMNAGAR	KRM	PVT	2008	ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING	145237
TCTK	TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY	KARIMNAGAR	KRM	PVT	2008	COMPUTER SCIENCE AND ENGINEERING	152337
TCTK	TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY	KARIMNAGAR	KRM	PVT	2008	ELECTRONICS AND COMMUNICATION ENGINEERING	156852
TCTK	TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY	KARIMNAGAR	KRM	PVT	2008	ELECTRICAL AND ELECTRONICS ENGINEERING	153358
TKEM	TEEGALA KRISHNA REDDY ENGINEERING COLLEGE (AUTONOMOUS)	MIRPET	RR	PVT	2005	ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING	87206
TKEM	TEEGALA KRISHNA REDDY ENGINEERING COLLEGE (AUTONOMOUS)	MIRPET	RR	PVT	2005	CIVIL ENGINEERING	156852
TKEM	TEEGALA KRISHNA REDDY ENGINEERING COLLEGE (AUTONOMOUS)	MIRPET	RR	PVT	2005	COMPUTER SCIENCE AND ENGINEERING	70617
TKEM	TEEGALA KRISHNA REDDY ENGINEERING COLLEGE (AUTONOMOUS)	MIRPET	RR	PVT	2005	ELECTRONICS AND COMMUNICATION ENGINEERING	120827
TKEM	TEEGALA KRISHNA REDDY ENGINEERING COLLEGE (AUTONOMOUS)	MIRPET	RR	PVT	2005	ELECTRICAL AND ELECTRONICS ENGINEERING	120511
TKEM	TEEGALA KRISHNA REDDY ENGINEERING COLLEGE (AUTONOMOUS)	MIRPET	RR	PVT	2005	INFORMATION TECHNOLOGY	84154
TKRC	T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)	MIRPET	RR	PVT	2002	CIVIL ENGINEERING	147798
TKRC	T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)	MIRPET	RR	PVT	2002	COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)	63194
TKRC	T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)	MIRPET	RR	PVT	2002	COMPUTER SCIENCE AND ENGINEERING	47062
TKRC	T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)	MIRPET	RR	PVT	2002	COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)	57150
TKRC	T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)	MIRPET	RR	PVT	2002	ELECTRONICS AND COMMUNICATION ENGINEERING	96097
TKRC	T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)	MIRPET	RR	PVT	2002	ELECTRICAL AND ELECTRONICS ENGINEERING	156852
TKRC	T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)	MIRPET	RR	PVT	2002	INFORMATION TECHNOLOGY	68888
TKRC	T K R COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS)	MIRPET	RR	PVT	2002	MECHANICAL ENGINEERING	156852
TPCE	TALLA PADMAVATHI COLL OF ENGINEERING	KAZIPET	HNK	PVT	2008	COMPUTER SCIENCE AND ENGINEERING	156852
TPCE	TALLA PADMAVATHI COLL OF ENGINEERING	KAZIPET	HNK	PVT	2008	COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)	156852
TPCE	TALLA PADMAVATHI COLL OF ENGINEERING	KAZIPET	HNK	PVT	2008	ELECTRONICS AND COMMUNICATION ENGINEERING	156852
VAGE	VAAGDEVI COLLEGE OF ENGINEERING (AUTONOMOUS)	WARANGAL	WGL	PVT	1998	CIVIL ENGINEERING	154737
VAGE	VAAGDEVI COLLEGE OF ENGINEERING (AUTONOMOUS)	WARANGAL	WGL	PVT	1998	COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)	96533
VAGE	VAAGDEVI COLLEGE OF ENGINEERING (AUTONOMOUS)	WARANGAL	WGL	PVT	1998	COMPUTER SCIENCE AND ENGINEERING	83989
VAGE	VAAGDEVI COLLEGE OF ENGINEERING (AUTONOMOUS)	WARANGAL	WGL	PVT	1998	COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)	103900
VAGE	VAAGDEVI COLLEGE OF ENGINEERING (AUTONOMOUS)	WARANGAL	WGL	PVT	1998	ELECTRONICS AND COMMUNICATION ENGINEERING	156852
VAGE	VAAGDEVI COLLEGE OF ENGINEERING (AUTONOMOUS)	WARANGAL	WGL	PVT	1998	ELECTRICAL AND ELECTRONICS ENGINEERING	134078
VAGE	VAAGDEVI COLLEGE OF ENGINEERING (AUTONOMOUS)	WARANGAL	WGL	PVT	1998	MECHANICAL ENGINEERING	156852
VASV	VASAVI COLLEGE OF ENGINEERING	HYDERABAD	HYD	PVT	1981	CIVIL ENGINEERING	156852
VASV	VASAVI COLLEGE OF ENGINEERING	HYDERABAD	HYD	PVT	1981	COMPUTER SCIENCE AND ENGINEERING	5691
VASV	VASAVI COLLEGE OF ENGINEERING	HYDERABAD	HYD	PVT	1981	COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)	5981
VASV	VASAVI COLLEGE OF ENGINEERING	HYDERABAD	HYD	PVT	1981	ELECTRONICS AND COMMUNICATION ENGINEERING	16629
VASV	VASAVI COLLEGE OF ENGINEERING	HYDERABAD	HYD	PVT	1981	ELECTRICAL AND ELECTRONICS ENGINEERING	55163
VASV	VASAVI COLLEGE OF ENGINEERING	HYDERABAD	HYD	PVT	1981	INFORMATION TECHNOLOGY	10587
VASV	VASAVI COLLEGE OF ENGINEERING	HYDERABAD	HYD	PVT	1981	MECHANICAL ENGINEERING	118553
VBIT	VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS)	GHATKESAR	MDL	PVT	2004	CIVIL ENGINEERING	96975
VBIT	VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS)	GHATKESAR	MDL	PVT	2004	COMPUTER SCIENCE AND BUSINESS SYSTEM	83077
VBIT	VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS)	GHATKESAR	MDL	PVT	2004	COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY)	63764
VBIT	VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS)	GHATKESAR	MDL	PVT	2004	COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)	60871
VBIT	VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS)	GHATKESAR	MDL	PVT	2004	COMPUTER SCIENCE AND ENGINEERING	50167
VBIT	VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS)	GHATKESAR	MDL	PVT	2004	COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)	56779
VBIT	VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS)	GHATKESAR	MDL	PVT	2004	ELECTRONICS AND COMMUNICATION ENGINEERING	101197
VBIT	VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS)	GHATKESAR	MDL	PVT	2004	ELECTRICAL AND ELECTRONICS ENGINEERING	140981
VBIT	VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS)	GHATKESAR	MDL	PVT	2004	INFORMATION TECHNOLOGY	69031
VBIT	VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS)	GHATKESAR	MDL	PVT	2004	MECHANICAL ENGINEERING	156852
VCET	VISWESWARAYA COLL OF ENGG AND TECHNOLOGY	IBRAHIMPATAN	RR	PVT	2007	COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)	156852
VCET	VISWESWARAYA COLL OF ENGG AND TECHNOLOGY	IBRAHIMPATAN	RR	PVT	2007	COMPUTER SCIENCE AND ENGINEERING	126682
VCET	VISWESWARAYA COLL OF ENGG AND TECHNOLOGY	IBRAHIMPATAN	RR	PVT	2007	COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)	156852
VCET	VISWESWARAYA COLL OF ENGG AND TECHNOLOGY	IBRAHIMPATAN	RR	PVT	2007	ELECTRONICS AND COMMUNICATION ENGINEERING	145363
VCET	VISWESWARAYA COLL OF ENGG AND TECHNOLOGY	IBRAHIMPATAN	RR	PVT	2007	MECHANICAL ENGINEERING	156852
VGNT	VIGNAN INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS)	DESHMUKHI	YBG	PVT	1999	ARTIFICIAL INTELLIGENCE AND DATA SCIENCE	83314
VGNT	VIGNAN INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS)	DESHMUKHI	YBG	PVT	1999	CIVIL ENGINEERING	156852
VGNT	VIGNAN INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS)	DESHMUKHI	YBG	PVT	1999	COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)	92762
VGNT	VIGNAN INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS)	DESHMUKHI	YBG	PVT	1999	COMPUTER SCIENCE AND ENGINEERING	45483
VGNT	VIGNAN INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS)	DESHMUKHI	YBG	PVT	1999	COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)	81096
VGNT	VIGNAN INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS)	DESHMUKHI	YBG	PVT	1999	ELECTRONICS AND COMMUNICATION ENGINEERING	106738
VGNT	VIGNAN INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS)	DESHMUKHI	YBG	PVT	1999	ELECTRICAL AND ELECTRONICS ENGINEERING	156852
VGNT	VIGNAN INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS)	DESHMUKHI	YBG	PVT	1999	ELECTRONICS AND INSTRUMENTATION ENGINEERING	142882
VGNT	VIGNAN INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS)	DESHMUKHI	YBG	PVT	1999	INFORMATION TECHNOLOGY	84219
VGNT	VIGNAN INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS)	DESHMUKHI	YBG	PVT	1999	MECHANICAL ENGINEERING	156852
VGSE	VAAGESHWARI COLL OF ENGINEERING	KARIMNAGAR	KRM	PVT	2005	CIVIL ENGINEERING	156852
VGSE	VAAGESHWARI COLL OF ENGINEERING	KARIMNAGAR	KRM	PVT	2005	COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)	136412
VGSE	VAAGESHWARI COLL OF ENGINEERING	KARIMNAGAR	KRM	PVT	2005	COMPUTER SCIENCE AND ENGINEERING	95744
VGSE	VAAGESHWARI COLL OF ENGINEERING	KARIMNAGAR	KRM	PVT	2005	COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)	135600
VGSE	VAAGESHWARI COLL OF ENGINEERING	KARIMNAGAR	KRM	PVT	2005	ELECTRONICS AND COMMUNICATION ENGINEERING	144173
VGSE	VAAGESHWARI COLL OF ENGINEERING	KARIMNAGAR	KRM	PVT	2005	ELECTRICAL AND ELECTRONICS ENGINEERING	104031
VGSE	VAAGESHWARI COLL OF ENGINEERING	KARIMNAGAR	KRM	PVT	2005	MECHANICAL ENGINEERING	156852
VGWL	VAGDEVI ENGINEERING COLLEGE  (AUTONOMOUS)	WARANGAL	WGL	PVT	2008	COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)	106984
VGWL	VAGDEVI ENGINEERING COLLEGE  (AUTONOMOUS)	WARANGAL	WGL	PVT	2008	COMPUTER SCIENCE AND ENGINEERING	89320
VGWL	VAGDEVI ENGINEERING COLLEGE  (AUTONOMOUS)	WARANGAL	WGL	PVT	2008	COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)	93682
VGWL	VAGDEVI ENGINEERING COLLEGE  (AUTONOMOUS)	WARANGAL	WGL	PVT	2008	ELECTRONICS AND COMMUNICATION ENGINEERING	112327
VISA	VATHSALYA INSTITUTE OF SCI AND TECHNOLOGY	BHONGIR	YBG	PVT	2001	CIVIL ENGINEERING	156852
VISA	VATHSALYA INSTITUTE OF SCI AND TECHNOLOGY	BHONGIR	YBG	PVT	2001	COMPUTER SCIENCE AND ENGINEERING	156852
VISA	VATHSALYA INSTITUTE OF SCI AND TECHNOLOGY	BHONGIR	YBG	PVT	2001	INFORMATION TECHNOLOGY	156852
VITS	SRI VISHWESWARAYA INST OF TECHNOLOGY AND SCI	MAHABUBNAGAR	MBN	PVT	1997	COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)	62454
VITS	SRI VISHWESWARAYA INST OF TECHNOLOGY AND SCI	MAHABUBNAGAR	MBN	PVT	1997	COMPUTER SCIENCE AND ENGINEERING	156852
VITS	SRI VISHWESWARAYA INST OF TECHNOLOGY AND SCI	MAHABUBNAGAR	MBN	PVT	1997	ELECTRONICS AND COMMUNICATION ENGINEERING	156852
VJEC	V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH	BACHUPALLY	MDL	PVT	1995	ARTIFICIAL INTELLIGENCE AND DATA SCIENCE	7854
VJEC	V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH	BACHUPALLY	MDL	PVT	1995	AUTOMOBILE ENGINEERING	98980
VJEC	V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH	BACHUPALLY	MDL	PVT	1995	CIVIL ENGINEERING	83170
VJEC	V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH	BACHUPALLY	MDL	PVT	1995	COMPUTER SCIENCE AND BUSINESS SYSTEM	7910
VJEC	V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH	BACHUPALLY	MDL	PVT	1995	COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY)	6905
VJEC	V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH	BACHUPALLY	MDL	PVT	1995	COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)	6289
VJEC	V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH	BACHUPALLY	MDL	PVT	1995	COMPUTER SCIENCE AND ENGINEERING	4232
VJEC	V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH	BACHUPALLY	MDL	PVT	1995	COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)	5593
VJEC	V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH	BACHUPALLY	MDL	PVT	1995	COMPUTER SCIENCE AND ENGINEERING (IOT)	8364
VJEC	V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH	BACHUPALLY	MDL	PVT	1995	ELECTRONICS AND COMMUNICATION ENGINEERING	13616
VJEC	V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH	BACHUPALLY	MDL	PVT	1995	ELECTRICAL AND ELECTRONICS ENGINEERING	40750
VJEC	V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH	BACHUPALLY	MDL	PVT	1995	ELECTRONICS AND INSTRUMENTATION ENGINEERING	47576
VJEC	V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH	BACHUPALLY	MDL	PVT	1995	INFORMATION TECHNOLOGY	7861
VJEC	V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH	BACHUPALLY	MDL	PVT	1995	MECHANICAL ENGINEERING	130105
VJIT	VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS	MOINABAD	RR	PVT	1999	ARTIFICIAL INTELLIGENCE	49602
VJIT	VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS	MOINABAD	RR	PVT	1999	ARTIFICIAL INTELLIGENCE AND DATA SCIENCE	43462
VJIT	VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS	MOINABAD	RR	PVT	1999	CIVIL ENGINEERING	130310
VJIT	VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS	MOINABAD	RR	PVT	1999	COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)	54075
VJIT	VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS	MOINABAD	RR	PVT	1999	COMPUTER SCIENCE AND ENGINEERING	33298
VJIT	VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS	MOINABAD	RR	PVT	1999	COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)	39944
VJIT	VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS	MOINABAD	RR	PVT	1999	ELECTRONICS AND COMMUNICATION ENGINEERING	77925
VJIT	VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS	MOINABAD	RR	PVT	1999	ELECTRICAL AND ELECTRONICS ENGINEERING	156852
VJIT	VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS	MOINABAD	RR	PVT	1999	INFORMATION TECHNOLOGY	55818
VJIT	VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS	MOINABAD	RR	PVT	1999	MECHANICAL ENGINEERING	156852
VJYA	VIJAYA ENGINEERING COLLEGE	KHAMMAM	KHM	PVT	2007	COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)	132629
VJYA	VIJAYA ENGINEERING COLLEGE	KHAMMAM	KHM	PVT	2007	COMPUTER SCIENCE AND ENGINEERING	130081
VJYA	VIJAYA ENGINEERING COLLEGE	KHAMMAM	KHM	PVT	2007	COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)	126947
VJYA	VIJAYA ENGINEERING COLLEGE	KHAMMAM	KHM	PVT	2007	ELECTRONICS AND COMMUNICATION ENGINEERING	142951
VJYA	VIJAYA ENGINEERING COLLEGE	KHAMMAM	KHM	PVT	2007	ELECTRICAL AND ELECTRONICS ENGINEERING	156852
VMEG	VARDHAMAN COLLEGE OF ENGINEERING	SHAMSHABAD	RR	PVT	1999	CIVIL ENGINEERING	138779
VMEG	VARDHAMAN COLLEGE OF ENGINEERING	SHAMSHABAD	RR	PVT	1999	COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE)	18871
VMEG	VARDHAMAN COLLEGE OF ENGINEERING	SHAMSHABAD	RR	PVT	1999	COMPUTER SCIENCE AND ENGINEERING	17680
VMEG	VARDHAMAN COLLEGE OF ENGINEERING	SHAMSHABAD	RR	PVT	1999	COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)	18119
VMEG	VARDHAMAN COLLEGE OF ENGINEERING	SHAMSHABAD	RR	PVT	1999	ELECTRONICS AND COMMUNICATION ENGINEERING	34076
VMEG	VARDHAMAN COLLEGE OF ENGINEERING	SHAMSHABAD	RR	PVT	1999	ELECTRICAL AND ELECTRONICS ENGINEERING	66855
VMEG	VARDHAMAN COLLEGE OF ENGINEERING	SHAMSHABAD	RR	PVT	1999	INFORMATION TECHNOLOGY	22533
VMEG	VARDHAMAN COLLEGE OF ENGINEERING	SHAMSHABAD	RR	PVT	1999	MECHANICAL ENGINEERING	123195
